lga,policyName,policyURL,pdf_path,lga_id,policy_id,num_page
Gingin,Strategic Community Plan 2022-2032,https://www.gingin.wa.gov.au/Profiles/gingin/Assets/ClientData/Documents/05_YOUR_SHIRE_Menu_Items/Your_Council/Reports_and_Publications/Integrated_Planning_and_Reporting_Framework/Strategic_Community_Plan_2022_-_2032__web_.pdf,lga_gingin_Strategic_Community_Plan_2022_2032_187.pdf,LGA53570,LGA53570_2,24
Gladstone,Environment Policy,https://www.gladstone.qld.gov.au/downloads/file/3994/environment-policy,lga_gladstone_Environment_Policy_190.pdf,LGA33360,LGA33360_3,5
Glenelg,Environment Strategy 2010-2020,https://www.glenelg.vic.gov.au/files/assets/public/v/1/our-services/planning-and-building/planning-documents/current-amendments-and-projects/strategic-team-docs-for-reference/gsc_environment_strategy_2010_2020.pdf,lga_glenelg_Environment_Strategy_2010_2020_194.pdf,LGA22410,LGA22410_1,110
Greater Hume Shire,Community Strategic Plan 2032 NCCP,https://www.greaterhume.nsw.gov.au/files/sharedassets/public/v/1/documents-and-policies/documents/ghc-community-strategic-plan-2032.pdf,lga_greaterhumeshire_Community_Strategic_Plan_2032_NCCP_208.pdf,LGA13340,LGA13340_1,26
Gympie,Climate Change Policy   ,https://www.gympie.qld.gov.au/downloads/file/4272/climate-change-policy,lga_gympie_Climate_Change_Policy____211.pdf,LGA33620,LGA33620_1,4
Gympie,Biodiveristy Position Paper,https://www.gympie.qld.gov.au/downloads/file/4542/biodiveristy-position-paper,lga_gympie_Biodiveristy_Position_Paper_212.pdf,LGA33620,LGA33620_2,18
Gympie,Environment Strategy 2018,https://www.gympie.qld.gov.au/downloads/file/3218/environment-strategy-2018-2023,lga_gympie_Environment_Strategy_2018_213.pdf,LGA33620,LGA33620_3,25
Hinchinbrook,annual_report_2021-2022NCCP,https://s3-ap-southeast-2.amazonaws.com/os-data-2/hsc/documents/annual_report_2021-2022_compressed.pdf,lga_hinchinbrook_annual_report_2021_2022NCCP_217.pdf,LGA33800,LGA33800_1,92
Horsham,HRCC Environment Sustainability Strategy,https://www.hrcc.vic.gov.au/files/assets/public/document-resources/our-council/publications/hrcc_environment_sustainability_strategy.pdf,lga_horsham_HRCC_Environment_Sustainability_Strategy_220.pdf,LGA23190,LGA23190_1,65
Jerramungup,Adverse Event Plan,https://www.jerramungup.wa.gov.au/documents/220/adverse-event-plan,lga_jerramungup_Adverse_Event_Plan_224.pdf,LGA54130,LGA54130_1,32
Karratha,Environmental Sustainability Strategy,https://karratha.wa.gov.au/system/files/environmental_sustainability_strategy.pdf,lga_karratha_Environmental_Sustainability_Strategy_231.pdf,LGA54310,LGA54310_1,42
Katanning,2021-2022 Annual Report NCCP,https://www.katanning.wa.gov.au/documents/11146/2021-2022-annual-report,lga_katanning_2021_2022_Annual_Report_NCCP_232.pdf,LGA54340,LGA54340_1,96
Kent,Policy Manual 2023 NCCP,https://www.kent.wa.gov.au/wp-content/uploads/2023/03/Amended-Policy-Manual-2023-15-February-2023-Update.pdf,lga_kent_Policy_Manual_2023_NCCP_238.pdf,LGA54480,LGA54480_1,180
King Island,Annual Report 2021-22 NCCP,https://kingisland.tas.gov.au/wp-content/uploads/Combined-Adopted-2021-22-reduced-size-v2.pdf,lga_kingisland_Annual_Report_2021_22_NCCP_241.pdf,LGA63410,LGA63410_1,85
Kulin,2021-2022 Annual Report NCCP,https://www.kulin.wa.gov.au/documents/340/20212022-annual-report,lga_kulin_2021_2022_Annual_Report_NCCP_245.pdf,LGA54760,LGA54760_1,64
Laverton,Policy Manual NCCP,https://www.laverton.wa.gov.au/documents/90/policy-manual,lga_laverton_Policy_Manual_NCCP_250.pdf,LGA54970,LGA54970_1,276
Liverpool Plains,Annual Report 2021-2022 NCCP,https://www.liverpoolplains.nsw.gov.au/files/assets/public/v/1/hptrim/20212022-annual-report/d22-30466-liverpool-plains-shire-council-annual-report-2021-2022-final-for-website-redacted.pdf,lga_liverpoolplains_Annual_Report_2021_2022_NCCP_254.pdf,LGA14920,LGA14920_1,197
Loxton Waikerie,Ordinary Council Meeting Agenda 19July2023,https://lgasa-search.squiz.cloud/s/redirect?collection=loxton-waikerie-council-meta&url=https%3A%2F%2Flgasa-web.squiz.cloud%2F%3Fa%3D1435539&auth=urKXjic8lX85qD62eAf98A&profile=_default&rank=1&query=climate+and+wellbeing+workshop,lga_loxtonwaikerie_Ordinary_Council_Meeting_Agenda_19July2023_261.pdf,LGA43790,LGA43790_2,229
Mansfield,Climate Action Plan,https://www.mansfield.vic.gov.au/files/assets/public/v/1/documents/key-council-docs/plans/climate-action-plan.pdf,lga_mansfield_Climate_Action_Plan_264.pdf,LGA24250,LGA24250_1,41
Maranoa,Annual Report 2021-22 NCCP,https://www.maranoa.qld.gov.au/downloads/file/2165/annual-report-2021-22-full-document,lga_maranoa_Annual_Report_2021_22_NCCP_268.pdf,LGA34860,LGA34860_1,214
Meekatharra,Policy Manual 2023 NCCP,https://www.meekashire.wa.gov.au/documents/549/shire-of-meekatharra-policy-manual-2023,lga_meekatharra_Policy_Manual_2023_NCCP_271.pdf,LGA55250,LGA55250_1,245
Menzies,Annual Report 2021-2022 NCCP,https://www.menzies.wa.gov.au/documents/1008/annual-report-2021-2022,lga_menzies_Annual_Report_2021_2022_NCCP_272.pdf,LGA55390,LGA55390_1,75
Merredin,Corporate Business Plan 2023,https://www.merredin.wa.gov.au/Profiles/merredin/Assets/ClientData/Corporate_Business_Plan_2023.pdf,lga_merredin_Corporate_Business_Plan_2023_273.pdf,LGA55460,LGA55460_1,54
Mid-Coast,Climate Change Policy 1,https://www.midcoast.nsw.gov.au/files/assets/public/document-resources/policies-amp-related-documents/climate-change-policy.pdf,lga_mid-coast_Climate_Change_Policy_1_274.pdf,LGA15240,LGA15240_1,5
Mid-Coast,Climate Action Strategy Final Report -v8,https://haveyoursay.midcoast.nsw.gov.au/download_file/360/483,lga_mid-coast_Climate_Action_Strategy_Final_Report__v8_276.pdf,LGA15240,LGA15240_2,196
Mid-Western Regional,2022 Annual Report - NCCP,https://www.midwestern.nsw.gov.au/files/assets/public/v/1/council/plans-and-strategies/financial-statements/2022-annual-report-adopted-web.pdf,lga_mid-westernregional_2022_Annual_Report___NCCP_277.pdf,LGA15270,LGA15270_1,92
Mingenew,Council Policy Manual - NCCP,https://mingenew.wa.gov.au/wp-content/uploads/2021/07/Council-Policy-Manual-current-as-at-16-December-2020-NPP211528.pdf,lga_mingenew_Council_Policy_Manual___NCCP_279.pdf,LGA55530,LGA55530_1,85
Moree Plains,Annual Report 2021-22 NCCP,https://www.mpsc.nsw.gov.au/publications-documents/annual-report/2352-annual-report-2021-22,lga_moreeplains_Annual_Report_2021_22_NCCP_285.pdf,LGA15300,LGA15300_1,48
Moyne,Environmental Sustainability Strategy,https://www.moyne.vic.gov.au/files/assets/public/v/1/documents/our-community/environment/reports/environmental_sustainability_strategy_revised_may_2015.pdf,lga_moyne_Environmental_Sustainability_Strategy_292.pdf,LGA25490,LGA25490_2,45
Nannup,Annual Report 2021-22 NCCP,https://www.nannup.wa.gov.au/Profiles/nannup/Assets/ClientData/REVISED_FINAL_Annual_Report_-_2021_22.pdf,lga_nannup_Annual_Report_2021_22_NCCP_304.pdf,LGA56300,LGA56300_1,70
Northern Midlands,Asset Management Policy,https://northernmidlands.tas.gov.au/source-assets/files/Asset-Management.pdf,lga_northernmidlands_Asset_Management_Policy_323.pdf,LGA64610,LGA64610_2,3
Northern Peninsula Area,NPA - Local Disaster Management Plan V3.2 June 2023,https://www.nparc.qld.gov.au/downloads/file/385/npa-local-disaster-management-plan,lga_northernpeninsulaarea_NPA___Local_Disaster_Management_Plan_V3_2_June_2023_325.pdf,LGA35780,LGA35780_1,60
Orroroo/Carrieton,Annual Report 2022 - NCCP,https://www.orroroo.sa.gov.au/__data/assets/pdf_file/0029/1229546/Annual-Report-2022_Adopted-merged.pdf,lga_orroroocarrieton_Annual_Report_2022_NCCP_331.pdf,LGA45400,LGA45400_1,79
Paroo,Annual Report 2021-2022 NCCP,https://www.paroo.qld.gov.au/downloads/file/828/annual-report-2021-2022,lga_paroo_Annual_Report_2021_2022_NCCP_334.pdf,LGA35800,LGA35800_1,37
Perenjori,Policy Manual - NCCP,https://www.perenjori.wa.gov.au/documents/92/policy-manual,lga_perenjori_Policy_Manual___NCCP_335.pdf,LGA57000,LGA57000_1,167
Peterborough,Emergency Management Policy,https://lgasa-search.squiz.cloud/s/redirect?collection=peterborough-council-meta&url=https%3A%2F%2Fwww.peterborough.sa.gov.au%2F__data%2Fassets%2Fpdf_file%2F0036%2F762759%2FEmergency-Management-Policy.pdf&auth=DX9HLu2NCsmVtLYK7mTT%2FA&profile=_default&rank=44&query=climate+%7CpageType%3A%22%24%2B%2B+Documents+%24%2B%2B%22,lga_peterborough_Emergency_Management_Policy_336.pdf,LGA45540,LGA45540_1,9
Plantagenet,2021-2022 Annual Report NCCP,https://www.plantagenet.wa.gov.au/documents/536/20212022-annual-report,lga_plantagenet_2021_2022_Annual_Report_NCCP_337.pdf,LGA57210,LGA57210_1,114
Port Hedland,Environmental Sustainability Strategy 2022-2027,https://www.porthedland.wa.gov.au/documents/3991/environmental-sustainability-strategy-2022-2027,lga_porthedland_Environmental_Sustainability_Strategy_2022_2027_339.pdf,LGA57280,LGA57280_1,40
Port Macquarie-Hastings,Climate Change Response Policy 08-12-2022,https://www.pmhc.nsw.gov.au/files/assets/public/document-files/your-council/publications/policies/climate-change-response-policy.pdf,lga_portmacquarie-hastings_Climate_Change_Response_Policy_08_12_2022_342.pdf,LGA16380,LGA16380_1,6
Port Macquarie-Hastings,2019-2030 Biodiversity Management Strategy,https://www.pmhc.nsw.gov.au/files/assets/public/document-files/your-council/publications/strategies/final-2019-2030-biodiversity-management-strategy.pdf,lga_portmacquarie-hastings_2019_2030_Biodiversity_Management_Strategy_343.pdf,LGA16380,LGA16380_2,124
Ravensthorpe,Property Asset Management Plan,https://www.ravensthorpe.wa.gov.au/Profiles/ravensthorpe/Assets/ClientData/Integrated_Planning_Suite/Property_Asset_Management_Plan.pdf,lga_ravensthorpe_Property_Asset_Management_Plan_351.pdf,LGA57420,LGA57420_1,54
Roper Gulf,Annual-Report-2021-2022NCCP,https://ropergulf.nt.gov.au/sites/default/files/2023-01/Roper-Gulf-Annual-Report-2021-2022.pdf,lga_ropergulf_Annual_Report_2021_2022NCCP_360.pdf,LGA73600,LGA73600_1,136
Tammin,Council-Policy-Manual-NCCP,https://www.tammin.wa.gov.au/documents/1607/council-policy-manual,lga_tammin_Council_Policy_Manual_NCCP_392.pdf,LGA58190,LGA58190_1,186
Temora,Annual-Report-2021-2022-NCCP,https://www.temora.nsw.gov.au/files/assets/public/v/1/policies/annual-reports/annual-report-2021-2022-full.pdf,lga_temora_Annual_Report_2021_2022_NCCP_396.pdf,LGA17350,LGA17350_1,169
Tenterfield,Annual Report 2021-2022 - NCCP,https://www.tenterfield.nsw.gov.au/content/uploads/2023/01/Tenterfield-Shire-Council-Annual-Report-2021-2022-15-Nov-2022-1.pdf,lga_tenterfield_Annual_Report_2021_2022___NCCP_397.pdf,LGA17400,LGA17400_1,71
Upper Hunter Shire,Climate Change Strategy,https://www.upperhunter.nsw.gov.au/files/assets/public/plan-and-build/waste-and-sustainability/uhsc_ew_climatestrategy.pdf,lga_upperhuntershire_Climate_Change_Strategy_412.pdf,LGA17620,LGA17620_1,14
Upper Hunter Shire,Sustainability Action Plan,https://www.upperhunter.nsw.gov.au/files/assets/public/plan-and-build/waste-and-sustainability/uhsc-sap-20181018.pdf,lga_upperhuntershire_Sustainability_Action_Plan_413.pdf,LGA17620,LGA17620_2,39
Upper Lachlan Shire,Annual-Report-2021-2022-NCCP,https://www.upperlachlan.nsw.gov.au/wp-content/uploads/2022/12/ULSC-Annual-Report-2021-2022-October-2022-Small-version.pdf,lga_upperlachlanshire_Annual_Report_2021_2022_NCCP_414.pdf,LGA17640,LGA17640_1,135
Uralla,annual-report-2021-2022-NCCP,https://www.uralla.nsw.gov.au//files/assets/public/hptrim/governance-meetings-council-and-committees-2022-ordinary-extraordinary-meetings-of-council-records-of-agendas-business-papers-minutes-of-meetings-meeting-requests-notices-of-motion-meeting-related-correspondence/annual-report-2021-2022.pdf,lga_uralla_annual_report_2021_2022_NCCP_415.pdf,LGA17650,LGA17650_1,39
Waratah/Wynyard,Environmental-Sustainability-Policy,https://www.warwyn.tas.gov.au/download/33/environmental-policies/11103/environmental-sustainability-policy.pdf,lga_waratah-wynyard_Environmental_Sustainability_Policy_427.pdf,LGA65410,LGA65410_2,2
Warrnambool,Climate Change Action Plan,https://www.warrnambool.vic.gov.au/sites/warrnambool.vic.gov.au/files/documents/warrnambool/environment/adaptable/Climate_Change_Action_Plan.pdf,lga_warrnambool_Climate_Change_Action_Plan_431.pdf,LGA26730,LGA26730_2,33
Weddin,Annual Report 2022 - NCCP,https://www.weddin.nsw.gov.au/files/assets/public/v/1/council/plans-strategies-amp-reports/ipr/reports/20221220-final_annual_financial_statements-2022.pdf,lga_weddin_Annual_Report_2022___NCCP_441.pdf,LGA18100,LGA18100_1,106
Wellington,Sustainability-Strategy,https://assets-global.website-files.com/6021ed7c89cc1c1c01fccf29/6021ed7c89cc1c84cefce0a8_Sustainability-Strategy.pdf,lga_wellington_Sustainability_Strategy_446.pdf,LGA26810,LGA26810_3,56
Wentworth,Annual-Report-2021-2022-NCCP,https://www.wentworth.nsw.gov.au/wp-content/uploads/2022/11/Annual-Report-2021-2022.pdf,lga_wentworth_Annual_Report_2021_2022_NCCP_448.pdf,LGA18200,LGA18200_1,57
Westonia,Council Policy Manual-NCCP,https://www.westonia.wa.gov.au/Profiles/westonia/Assets/ClientData/Council_Policy_Manual.pdf,lga_westonia_Council_Policy_Manual_NCCP_457.pdf,LGA59030,LGA59030_1,96
Whitsunday,Cilmate Change Mitigation Policy,https://www.whitsundayrc.qld.gov.au/downloads/file/705/climate-change-mitigation-policy,lga_whitsunday_Cilmate_Change_Mitigation_Policy_459.pdf,LGA37340,LGA37340_4,2
Wickepin,Policy Manual 2022 NCCP,https://www.wickepin.wa.gov.au/profiles/wickepin/assets/clientdata/policy_manual_as_at_september_2022.pdf,lga_wickepin_Policy_Manual_2022_NCCP_465.pdf,LGA59100,LGA59100_1,219
Wiluna,Policy Manual NCCP,https://sowcrpublic.blob.core.windows.net/cr-public/Public/Register%20of%20current%20Shire%20Policies/Policy%20Manual%20complete%20as%20at%202020.05.27.pdf,lga_wiluna_Policy_Manual_NCCP_467.pdf,LGA59250,LGA59250_1,157
Adelaide Hills,Climate-Change-Adaptation-Plan,https://www.ahc.sa.gov.au/assets/downloads/council/Strategy/Climate-Change-Adaptation-Plan_web.pdf,lga_adelaidehills_Climate_Change_Adaptation_Plan_494.pdf,LGA40120,LGA40120_8,116
Barossa,climate-change-adaptation-plan,https://cdn.barossa.sa.gov.au/downloads/plans/climate-change-adaptation-plan.pdf,lga_barossa_climate_change_adaptation_plan_505.pdf,LGA40310,LGA40310_1,43
Busselton,climate-change-Policy,https://www.busselton.wa.gov.au/documents/88/climate-change,lga_busselton_climate_change_Policy_521.pdf,LGA51260,LGA51260_3,3
Busselton,Environment- Policy,https://www.busselton.wa.gov.au/documents/103/environment,lga_busselton_Environment__Policy_524.pdf,LGA51260,LGA51260_4,2
Capel,Sustainability Framework,https://www.capel.wa.gov.au/Profiles/capel/Assets/ClientData/Document-Centre/Sustainability_Framework_23_27.pdf,lga_capel_Sustainability_Framework_540.pdf,LGA51400,LGA51400_1,22
Central Coast,climate-change-policy,https://www.centralcoast.nsw.gov.au/sites/default/files/2023-06/climate-change-policy.pdf,lga_centralcoast_climate_change_policy_551.pdf,LGA60810,LGA60810_1,7
Central Coast,sustainability-and-climate-action-plan-2022-2025,https://www.centralcoast.nsw.gov.au/sites/default/files/2023-06/sustainability-and-climate-action-plan-2022-2025_0.pdf,lga_centralcoast_sustainability_and_climate_action_plan_2022_2025_552.pdf,LGA60810,LGA60810_2,29
Central Highlands,Annual-Report-2021-2022-NCCP,https://centralhighlands.tas.gov.au/wp-content/uploads/Annual-Report-2021-2022-Final-Copy.pdf,lga_centralhighlands_Annual_Report_2021_2022_NCCP_553.pdf,LGA61010,LGA61010_1,93
Cessnock,Climate-Change-Policy,https://www.cessnock.nsw.gov.au/files/assets/public/hptrim/controlled-document-management-system/policies/adopted-council-policies/planning-and-environment-_-land-use-planning-_-climate-change-policy-website-doc.pdf,lga_cessnock_Climate_Change_Policy_555.pdf,LGA11720,LGA11720_2,6
Coffs Harbour,climate-change-policy,https://www.coffsharbour.nsw.gov.au/files/sharedassets/public/your-council/publications/policies/climate-change-policy.pdf,lga_coffsharbour_climate_change_policy_559.pdf,LGA11800,LGA11800_3,4
Coffs Harbour,sustainability-policy,https://www.coffsharbour.nsw.gov.au/files/sharedassets/public/your-council/publications/policies/sustainability-policy.pdf,lga_coffsharbour_sustainability_policy_561.pdf,LGA11800,LGA11800_4,3
East Arnhem,2021-2022 EARC-AnnualReport-NCCP,https://irp.cdn-website.com/79fa6d12/files/uploaded/2021-2022%20EARC%20Annual%20Report.pdf,lga_eastarnhem_2021_2022_EARC_AnnualReport_NCCP_569.pdf,LGA71300,LGA71300_1,145
Glen Innes Severn,annual-report-2021-2022-NCCP,https://www.gisc.nsw.gov.au/files/assets/public/v/1/council/documents/public-documents-and-polices/annual-report-2021-2022.pdf,lga_gleninnessevern_annual_report_2021_2022_NCCP_589.pdf,LGA13010,LGA13010_1,284
Gwydir,Annual-Report-2021-2022-NCCP,https://www.gwydir.nsw.gov.au/files/sharedassets/public/v/1/council/governance/ipampr/annual-report-2021-2022.pdf,lga_gwydir_Annual_Report_2021_2022_NCCP_628.pdf,LGA13660,LGA13660_1,207
Hornsby,Urban-Forest-Strategy,https://j4m914.p3cdn1.secureserver.net/wp-content/uploads/2021/03/Urban-Forest-Strategy-Final230221.pdf,lga_hornsby_Urban_Forest_Strategy_650.pdf,LGA14000,LGA14000_6,80
Hornsby,Biodiversity-Conservation-Strategy,https://j4m914.p3cdn1.secureserver.net/wp-content/uploads/2021/03/Biodiversity-Conservation-Strategy-Final230221.pdf,lga_hornsby_Biodiversity_Conservation_Strategy_651.pdf,LGA14000,LGA14000_7,198
Indigo,ENVIRONMENT-STRATEGY,https://api.watch.kausal.tech/documents/147/ENVIRONMENT_STRATEGY_20219.pdf,lga_indigo_ENVIRONMENT_STRATEGY_664.pdf,LGA23350,LGA23350_8,24
Ipswich,Sustainability-Strategy,https://icc-search.squiz.cloud/s/redirect?collection=ipswich-web&url=https%3A%2F%2Fwww.ipswich.qld.gov.au%2F__data%2Fassets%2Fpdf_file%2F0020%2F225632%2FSustainability-Strategy.pdf&auth=NzrtpiVQXm4YNGHDGLr3oA&profile=_default&rank=4&query=climate,lga_ipswich_Sustainability_Strategy_670.pdf,LGA33960,LGA33960_3,38
Ipswich,Natural-Environment-Policy,https://www.ipswich.qld.gov.au/__data/assets/pdf_file/0003/220476/Natural-Environment-Policy.pdf,lga_ipswich_Natural_Environment_Policy_673.pdf,LGA33960,LGA33960_4,7
Ipswich,Sustainability-Policy,https://www.ipswich.qld.gov.au/__data/assets/pdf_file/0008/138491/Sustainability-Policy.pdf,lga_ipswich_Sustainability_Policy_674.pdf,LGA33960,LGA33960_5,4
Macedon Ranges,Environment-Strategy-2021,https://www.mrsc.vic.gov.au/files/assets/public/v/1/strategies-amp-plans/environment-strategy-2021.pdf,lga_macedonranges_Environment_Strategy_2021_723.pdf,LGA24130,LGA24130_10,44
Macedon Ranges,Climate-Change-Action-Plan,https://www.mrsc.vic.gov.au/files/assets/public/strategies-amp-plans/climate-change-action-plan-draft.pdf,lga_macedonranges_Climate_Change_Action_Plan_728.pdf,LGA24130,LGA24130_11,75
Maitland,Environmental-Sustainability-Strategy-DRAFT,https://yoursay.maitland.nsw.gov.au/download_file/73/481,lga_maitland_Environmental_Sustainability_Strategy_DRAFT_736.pdf,LGA15050,LGA15050_1,52
Moreton Bay,climate-change-policy,https://www.moretonbay.qld.gov.au/files/assets/public/services/policies/climate-change-policy.pdf,lga_moretonbay_climate_change_policy_754.pdf,LGA35010,LGA35010_3,2
Playford,Climate-Change-Adaptation-Plan,https://cdn.playford.sa.gov.au/general-downloads/Plans-and-Guidelines/CS-HERS_1810_AdaptingNorthernAdelaideClimateChangePlan.pdf,lga_playford_Climate_Change_Adaptation_Plan_795.pdf,LGA45680,LGA45680_1,110
Port Stephens,Climate-Change-Policy,https://www.portstephens.nsw.gov.au/trim/policies?RecordNumber=23%2F76511,lga_portstephens_Climate_Change_Policy_797.pdf,LGA16400,LGA16400_1,6
Port Stephens,Environment-Policy,https://www.portstephens.nsw.gov.au/trim/policies?RecordNumber=23%2F76514,lga_portstephens_Environment_Policy_798.pdf,LGA16400,LGA16400_2,9
